timestamp,temp,hum,mic,ax,ay,az
1773578197.8629143,22.0,29.3,1,-4192,-76,48
1773578197.8835177,22.0,29.3,1,-4192,-76,48
1773578197.9040306,22.0,29.3,1,-4120,-24,64
1773578197.9243016,22.0,29.3,1,-4120,-24,64
1773578197.944749,22.0,29.3,1,-4120,-24,64
1773578197.9652078,22.0,29.3,0,-4188,-136,-36
1773578197.9865308,22.0,29.3,0,-4188,-136,-36
1773578198.0072875,22.0,29.3,0,-4188,-136,-36
1773578198.027775,22.0,29.3,1,-4180,-116,-20
1773578198.0483835,22.0,29.3,1,-4180,-116,-20
1773578198.0688236,22.0,29.3,1,-4208,-120,48
1773578198.0893295,22.0,29.3,1,-4208,-120,48
1773578198.110113,22.0,29.3,1,-4208,-120,48
1773578198.131069,22.0,29.3,0,-4144,-168,-24
1773578198.1535888,22.0,29.3,0,-4144,-168,-24
1773578198.1741366,22.0,29.3,0,-4196,-148,-24
1773578198.194755,22.0,29.3,0,-4196,-148,-24
1773578198.215893,22.0,29.3,0,-4196,-148,-24
1773578198.2365594,22.0,29.3,0,-4204,-64,52
1773578198.2573586,22.0,29.3,0,-4204,-64,52
1773578198.278163,22.0,29.3,0,-4172,-160,28
1773578198.2987413,22.0,29.3,0,-4172,-160,28
1773578198.3200011,22.0,29.3,0,-4172,-160,28
1773578198.3406587,22.0,29.3,0,-4188,-96,-24
1773578198.3614144,22.0,29.3,0,-4188,-96,-24
1773578198.38171,22.0,29.3,1,-4172,-124,8
1773578198.402303,22.0,29.3,1,-4172,-124,8
1773578198.423113,22.0,29.3,1,-4172,-124,8
1773578198.4435618,22.0,29.3,1,-4196,-172,12
1773578198.4642942,22.0,29.3,1,-4196,-172,12
1773578198.485527,22.0,29.3,1,-4196,-172,12
1773578198.5064204,22.0,29.3,1,-4160,-84,-32
1773578198.5268965,22.0,29.3,1,-4160,-84,-32
1773578198.5476778,22.0,29.3,1,-4216,-68,-64
1773578198.5694761,22.0,29.3,1,-4216,-68,-64
1773578198.590073,22.0,29.3,1,-4216,-68,-64
1773578198.6107028,22.0,29.3,0,-4188,-124,84
1773578198.6321173,22.0,29.3,0,-4188,-124,84
1773578198.6526687,22.0,29.3,1,-4112,-132,-28
1773578198.6736577,22.0,29.3,1,-4112,-132,-28
1773578198.694314,22.0,29.3,1,-4112,-132,-28
1773578198.7149904,22.0,29.3,0,-4148,-152,-16
1773578198.7353497,22.0,29.3,0,-4148,-152,-16
1773578198.7555368,22.0,29.3,1,-4168,-56,52
1773578198.7757792,22.0,29.3,1,-4168,-56,52
1773578198.7962153,22.0,29.3,1,-4168,-56,52
1773578198.8168883,22.0,29.3,1,-4168,-220,-44
1773578198.8371904,22.0,29.3,1,-4168,-220,-44
1773578198.8578253,22.0,29.3,1,-4168,-220,-44
1773578198.8783152,22.0,29.3,0,-4220,-148,12
1773578198.9033842,22.0,29.3,0,-4220,-148,12
1773578198.9247875,22.0,29.3,1,-4168,-92,20
1773578198.9457273,22.0,29.3,1,-4168,-92,20
1773578198.9659693,22.0,29.3,1,-4172,-176,16
1773578198.987335,22.0,29.3,1,-4172,-176,16
